token_idx,phase,layer,k_required,k_hit,k_miss,ssd_read_us,h2d_us,compute_us,stall_us,cache_resident_experts,predictor
584,prefill,12,64,50,14,7441,5445,0,12886,96,eamc
584,prefill,13,64,53,11,6321,4204,0,10525,96,eamc
584,prefill,14,64,54,10,7500,3848,0,11348,96,eamc
584,prefill,15,64,50,14,8873,5367,0,14240,96,eamc
584,prefill,16,64,49,15,12424,5789,0,18213,96,eamc
584,prefill,17,64,50,14,11670,5379,0,17049,96,eamc
584,prefill,18,64,53,11,14291,4232,0,18523,96,eamc
584,prefill,19,64,53,11,4701,4205,0,8906,96,eamc
584,prefill,20,64,53,11,3063,4196,0,7259,96,eamc
584,prefill,21,64,56,8,4228,3066,0,7294,96,eamc
584,prefill,22,64,45,19,8928,7258,0,16186,96,eamc
584,prefill,23,64,50,14,6660,5371,0,12031,96,eamc
584,prefill,24,64,47,17,8944,6635,0,15579,96,eamc
584,prefill,25,64,48,16,4058,6137,0,10195,96,eamc
584,prefill,26,64,47,17,11833,6556,0,18389,96,eamc
584,prefill,27,64,56,8,6614,3227,0,9841,96,eamc
584,prefill,28,64,54,10,2767,4309,0,7076,96,eamc
584,prefill,29,64,54,10,4929,4479,0,9408,96,eamc
584,prefill,30,64,55,9,4828,3980,0,8808,96,eamc
584,prefill,31,64,59,5,3621,2258,0,5879,96,eamc
584,prefill,32,64,56,8,5708,3575,0,9283,96,eamc
584,prefill,33,64,56,8,6657,3554,0,10211,96,eamc
584,prefill,34,64,59,5,1547,2251,0,3798,96,eamc
584,prefill,35,64,58,6,3947,2698,0,6645,96,eamc
584,prefill,36,64,57,7,6879,3103,0,9982,96,eamc
584,prefill,37,64,56,8,8501,3560,0,12061,96,eamc
584,prefill,38,64,60,4,3190,1820,0,5010,96,eamc
584,prefill,39,64,60,4,3017,1783,0,4800,96,eamc
592,prefill,0,64,44,20,14569,7827,0,22396,96,eamc
592,prefill,1,64,44,20,7726,7762,0,15488,96,eamc
592,prefill,2,64,33,31,12363,11875,0,24238,96,eamc
592,prefill,3,64,42,22,11615,8423,0,20038,96,eamc
592,prefill,4,64,36,28,16097,10984,0,27081,96,eamc
592,prefill,5,64,50,14,11908,5381,0,17289,96,eamc
592,prefill,6,64,48,16,13228,6216,0,19444,96,eamc
592,prefill,7,64,49,15,6622,5875,0,12497,96,eamc
592,prefill,8,64,51,13,5693,4973,0,10666,96,eamc
592,prefill,9,64,56,8,11047,3153,0,14200,96,eamc
592,prefill,10,64,50,14,10108,5445,0,15553,96,eamc
592,prefill,11,64,49,15,11278,5735,0,17013,96,eamc
592,prefill,12,64,49,15,5485,5750,0,11235,96,eamc
592,prefill,13,64,54,10,6051,3841,0,9892,96,eamc
592,prefill,14,64,52,12,7758,4608,0,12366,96,eamc
592,prefill,15,64,50,14,6925,5422,0,12347,96,eamc
592,prefill,16,64,47,17,5968,6515,0,12483,96,eamc
592,prefill,17,64,48,16,8995,6131,0,15126,96,eamc
592,prefill,18,64,54,10,4732,3818,0,8550,96,eamc
592,prefill,19,64,52,12,7562,4664,0,12226,96,eamc
592,prefill,20,64,50,14,5428,5368,0,10796,96,eamc
592,prefill,21,64,54,10,8813,3838,0,12651,96,eamc
592,prefill,22,64,50,14,3809,5423,0,9232,96,eamc
592,prefill,23,64,49,15,11999,6100,0,18099,96,eamc
592,prefill,24,64,47,17,6319,6495,0,12814,96,eamc
592,prefill,25,64,54,10,7055,3889,0,10944,96,eamc
592,prefill,26,64,53,11,6272,4213,0,10485,96,eamc
592,prefill,27,64,54,10,2677,3813,0,6490,96,eamc
592,prefill,28,64,59,5,1298,2131,0,3429,96,eamc
592,prefill,29,64,52,12,7228,5286,0,12514,96,eamc
592,prefill,30,64,61,3,2980,1335,0,4315,96,eamc
592,prefill,31,64,61,3,2683,1315,0,3998,96,eamc
592,prefill,32,64,54,10,13719,4578,0,18297,96,eamc
592,prefill,33,64,57,7,4601,3120,0,7721,96,eamc
592,prefill,34,64,54,10,8683,4486,0,13169,96,eamc
592,prefill,35,64,55,9,6765,4172,0,10937,96,eamc
592,prefill,36,64,58,6,6475,2759,0,9234,96,eamc
592,prefill,37,64,58,6,5977,2696,0,8673,96,eamc
592,prefill,38,64,55,9,6265,4007,0,10272,96,eamc
592,prefill,39,64,58,6,6507,2660,0,9167,96,eamc
600,prefill,0,64,34,30,19436,12002,0,31438,96,eamc
600,prefill,1,64,28,36,12180,13926,0,26106,96,eamc
600,prefill,2,64,34,30,7807,11512,0,19319,96,eamc
600,prefill,3,64,38,26,10315,10047,0,20362,96,eamc
600,prefill,4,64,40,24,6251,9157,0,15408,96,eamc
600,prefill,5,64,37,27,20292,10459,0,30751,96,eamc
600,prefill,6,64,48,16,6529,6142,0,12671,96,eamc
600,prefill,7,64,49,15,8094,5723,0,13817,96,eamc
600,prefill,8,64,54,10,4415,3823,0,8238,96,eamc
600,prefill,9,64,54,10,9492,3840,0,13332,96,eamc
600,prefill,10,64,47,17,9221,6561,0,15782,96,eamc
600,prefill,11,64,45,19,22422,7470,0,29892,96,eamc
600,prefill,12,64,46,18,10329,7064,0,17393,96,eamc
600,prefill,13,64,50,14,5394,5350,0,10744,96,eamc
600,prefill,14,64,58,6,3696,2284,0,5980,96,eamc
600,prefill,15,64,50,14,3558,5333,0,8891,96,eamc
600,prefill,16,64,53,11,13186,4261,0,17447,96,eamc
600,prefill,17,64,50,14,7799,5385,0,13184,96,eamc
600,prefill,18,64,51,13,7701,4980,0,12681,96,eamc
600,prefill,19,64,51,13,9307,5031,0,14338,96,eamc
600,prefill,20,64,45,19,13777,7412,0,21189,96,eamc
600,prefill,21,64,51,13,9124,5073,0,14197,96,eamc
600,prefill,22,64,50,14,9466,5393,0,14859,96,eamc
600,prefill,23,64,48,16,8292,6183,0,14475,96,eamc
600,prefill,24,64,48,16,4311,6106,0,10417,96,eamc
600,prefill,25,64,43,21,14685,8100,0,22785,96,eamc
600,prefill,26,64,48,16,10423,6185,0,16608,96,eamc
600,prefill,27,64,48,16,7870,6145,0,14015,96,eamc
600,prefill,28,64,54,10,9710,4366,0,14076,96,eamc
600,prefill,29,64,50,14,9601,6331,0,15932,96,eamc
600,prefill,30,64,51,13,9106,6011,0,15117,96,eamc
600,prefill,31,64,57,7,8769,3243,0,12012,96,eamc
600,prefill,32,64,53,11,10128,4992,0,15120,96,eamc
600,prefill,33,64,50,14,9123,6292,0,15415,96,eamc
600,prefill,34,64,54,10,4953,4498,0,9451,96,eamc
600,prefill,35,64,48,16,28644,7786,0,36430,96,eamc
600,prefill,36,64,54,10,12075,4528,0,16603,96,eamc
600,prefill,37,64,55,9,10356,4189,0,14545,96,eamc
600,prefill,38,64,55,9,7472,4087,0,11559,96,eamc
600,prefill,39,64,58,6,6665,2706,0,9371,96,eamc
608,prefill,0,64,36,28,8336,10883,0,19219,96,eamc
608,prefill,1,64,32,32,10747,12188,0,22935,96,eamc
608,prefill,2,64,39,25,6428,9517,0,15945,96,eamc
608,prefill,3,64,41,23,5997,8789,0,14786,96,eamc
608,prefill,4,64,55,9,2394,3427,0,5821,96,eamc
608,prefill,5,64,49,15,11875,5750,0,17625,96,eamc
608,prefill,6,64,55,9,2443,3426,0,5869,96,eamc
608,prefill,7,64,50,14,3492,5659,0,9151,96,eamc
608,prefill,8,64,58,6,1568,2294,0,3862,96,eamc
608,prefill,9,64,60,4,1114,1527,0,2641,96,eamc
608,prefill,10,64,49,15,6078,5724,0,11802,96,eamc
608,prefill,11,64,51,13,4177,5225,0,9402,96,eamc
608,prefill,12,64,52,12,6526,4595,0,11121,96,eamc
608,prefill,13,64,54,10,4170,3827,0,7997,96,eamc
608,prefill,14,64,57,7,3536,2685,0,6221,96,eamc
608,prefill,15,64,50,14,5801,5338,0,11139,96,eamc
608,prefill,16,64,50,14,5178,5347,0,10525,96,eamc
608,prefill,17,64,48,16,9917,6146,0,16063,96,eamc
608,prefill,18,64,49,15,9901,5731,0,15632,96,eamc
608,prefill,19,64,53,11,6220,4263,0,10483,96,eamc
608,prefill,20,64,48,16,3983,6139,0,10122,96,eamc
608,prefill,21,64,54,10,9342,3858,0,13200,96,eamc
608,prefill,22,64,47,17,7229,6496,0,13725,96,eamc
608,prefill,23,64,49,15,3796,5746,0,9542,96,eamc
608,prefill,24,64,53,11,2927,4177,0,7104,96,eamc
608,prefill,25,64,48,16,6295,6115,0,12410,96,eamc
608,prefill,26,64,55,9,4253,3429,0,7682,96,eamc
608,prefill,27,64,57,7,1722,2662,0,4384,96,eamc
608,prefill,28,64,59,5,1297,2129,0,3426,96,eamc
608,prefill,29,64,57,7,2158,3144,0,5302,96,eamc
608,prefill,30,64,57,7,6476,3444,0,9920,96,eamc
608,prefill,31,64,63,1,335,451,0,786,96,eamc
608,prefill,32,64,59,5,3464,2205,0,5669,96,eamc
608,prefill,33,64,58,6,10890,2919,0,13809,96,eamc
608,prefill,34,64,60,4,3409,1791,0,5200,96,eamc
608,prefill,35,64,56,8,8871,3589,0,12460,96,eamc
608,prefill,36,64,58,6,6366,2670,0,9036,96,eamc
608,prefill,37,64,61,3,856,1338,0,2194,96,eamc
608,prefill,38,64,58,6,6194,2656,0,8850,96,eamc
608,prefill,39,64,54,10,8686,4460,0,13146,96,eamc
616,prefill,0,64,44,20,6370,7774,0,14144,96,eamc
616,prefill,1,64,39,25,6484,9851,0,16335,96,eamc
616,prefill,2,64,38,26,9192,9922,0,19114,96,eamc
616,prefill,3,64,51,13,9003,5003,0,14006,96,eamc
616,prefill,4,64,48,16,6021,6105,0,12126,96,eamc
616,prefill,5,64,46,18,4865,6856,0,11721,96,eamc
616,prefill,6,64,42,22,7983,8405,0,16388,96,eamc
616,prefill,7,64,46,18,9113,6875,0,15988,96,eamc
616,prefill,8,64,53,11,2834,4188,0,7022,96,eamc
616,prefill,9,64,55,9,9414,3523,0,12937,96,eamc
616,prefill,10,64,43,21,8215,8057,0,16272,96,eamc
616,prefill,11,64,46,18,8559,6869,0,15428,96,eamc
616,prefill,12,64,46,18,15878,6949,0,22827,96,eamc
616,prefill,13,64,48,16,11304,6121,0,17425,96,eamc
616,prefill,14,64,48,16,13825,6169,0,19994,96,eamc
616,prefill,15,64,52,12,8847,4598,0,13445,96,eamc
616,prefill,16,64,47,17,10435,6515,0,16950,96,eamc
616,prefill,17,64,46,18,11049,7011,0,18060,96,eamc
616,prefill,18,64,50,14,10475,5519,0,15994,96,eamc
616,prefill,19,64,50,14,11495,5383,0,16878,96,eamc
616,prefill,20,64,45,19,8092,7252,0,15344,96,eamc
616,prefill,21,64,50,14,8340,5387,0,13727,96,eamc
616,prefill,22,64,44,20,13176,7734,0,20910,96,eamc
616,prefill,23,64,47,17,9992,6504,0,16496,96,eamc
616,prefill,24,64,48,16,6036,6128,0,12164,96,eamc
616,prefill,25,64,46,18,13238,6896,0,20134,96,eamc
616,prefill,26,64,48,16,16225,6163,0,22388,96,eamc
616,prefill,27,64,50,14,13225,5567,0,18792,96,eamc
616,prefill,28,64,57,7,3397,3056,0,6453,96,eamc
616,prefill,29,64,53,11,5402,4881,0,10283,96,eamc
616,prefill,30,64,56,8,8786,3568,0,12354,96,eamc
616,prefill,31,64,62,2,2782,907,0,3689,96,eamc
616,prefill,32,64,54,10,5559,4642,0,10201,96,eamc
616,prefill,33,64,53,11,10962,4925,0,15887,96,eamc
616,prefill,34,64,54,10,8886,4438,0,13324,96,eamc
616,prefill,35,64,54,10,8171,4445,0,12616,96,eamc
616,prefill,36,64,56,8,4334,3554,0,7888,96,eamc
616,prefill,37,64,61,3,773,1322,0,2095,96,eamc
616,prefill,38,64,57,7,2153,3113,0,5266,96,eamc
616,prefill,39,64,56,8,7486,3856,0,11342,96,eamc
624,prefill,0,64,38,26,23830,10722,0,34552,96,eamc
624,prefill,1,64,38,26,7051,10168,0,17219,96,eamc
624,prefill,2,64,31,33,10655,12585,0,23240,96,eamc
624,prefill,3,64,51,13,6972,4974,0,11946,96,eamc
624,prefill,4,64,51,13,6904,5004,0,11908,96,eamc
624,prefill,5,64,57,7,5455,2677,0,8132,96,eamc
624,prefill,6,64,55,9,4233,3489,0,7722,96,eamc
624,prefill,7,64,50,14,6149,5349,0,11498,96,eamc
624,prefill,8,64,52,12,5030,4582,0,9612,96,eamc
624,prefill,9,64,56,8,3697,3066,0,6763,96,eamc
624,prefill,10,64,52,12,3040,4582,0,7622,96,eamc
624,prefill,11,64,45,19,7587,7262,0,14849,96,eamc
624,prefill,12,64,53,11,2718,4190,0,6908,96,eamc
624,prefill,13,64,54,10,6296,3843,0,10139,96,eamc
624,prefill,14,64,45,19,20179,7342,0,27521,96,eamc
624,prefill,15,64,54,10,6283,3941,0,10224,96,eamc
624,prefill,16,64,49,15,11211,5807,0,17018,96,eamc
624,prefill,17,64,51,13,9177,5009,0,14186,96,eamc
624,prefill,18,64,48,16,11062,6179,0,17241,96,eamc
624,prefill,19,64,56,8,2424,3050,0,5474,96,eamc
624,prefill,20,64,52,12,11516,4593,0,16109,96,eamc
624,prefill,21,64,49,15,8361,5782,0,14143,96,eamc
624,prefill,22,64,51,13,8584,5246,0,13830,96,eamc
624,prefill,23,64,48,16,14822,6160,0,20982,96,eamc
624,prefill,24,64,49,15,11083,5804,0,16887,96,eamc
624,prefill,25,64,46,18,10679,7285,0,17964,96,eamc
624,prefill,26,64,50,14,7024,5436,0,12460,96,eamc
624,prefill,27,64,52,12,4757,4578,0,9335,96,eamc
624,prefill,28,64,56,8,7157,3578,0,10735,96,eamc
624,prefill,29,64,54,10,6803,4554,0,11357,96,eamc
624,prefill,30,64,56,8,4458,3609,0,8067,96,eamc
624,prefill,31,64,61,3,2827,1338,0,4165,96,eamc
624,prefill,32,64,59,5,2503,2238,0,4741,96,eamc
624,prefill,33,64,58,6,4955,2675,0,7630,96,eamc
624,prefill,34,64,56,8,4671,3533,0,8204,96,eamc
624,prefill,35,64,56,8,3287,3588,0,6875,96,eamc
624,prefill,36,64,60,4,1046,1755,0,2801,96,eamc
624,prefill,37,64,61,3,3080,1346,0,4426,96,eamc
624,prefill,38,64,60,4,887,1775,0,2662,96,eamc
624,prefill,39,64,62,2,449,882,0,1331,96,eamc
632,prefill,0,64,35,29,15053,11570,0,26623,96,eamc
632,prefill,1,64,34,30,10673,11435,0,22108,96,eamc
632,prefill,2,64,30,34,13109,13074,0,26183,96,eamc
632,prefill,3,64,50,14,4153,5369,0,9522,96,eamc
632,prefill,4,64,51,13,3322,4951,0,8273,96,eamc
632,prefill,5,64,55,9,4603,3445,0,8048,96,eamc
632,prefill,6,64,48,16,14398,6183,0,20581,96,eamc
632,prefill,7,64,49,15,17587,5800,0,23387,96,eamc
632,prefill,8,64,54,10,9008,3920,0,12928,96,eamc
632,prefill,9,64,58,6,5829,2346,0,8175,96,eamc
632,prefill,10,64,56,8,4017,3070,0,7087,96,eamc
632,prefill,11,64,55,9,6699,3586,0,10285,96,eamc
632,prefill,12,64,53,11,2694,4216,0,6910,96,eamc
632,prefill,13,64,48,16,11896,6231,0,18127,96,eamc
632,prefill,14,64,52,12,6801,4612,0,11413,96,eamc
632,prefill,15,64,51,13,9335,5123,0,14458,96,eamc
632,prefill,16,64,47,17,9434,6507,0,15941,96,eamc
632,prefill,17,64,52,12,7062,4589,0,11651,96,eamc
632,prefill,18,64,50,14,5568,5336,0,10904,96,eamc
632,prefill,19,64,55,9,4019,3440,0,7459,96,eamc
632,prefill,20,64,50,14,7059,5338,0,12397,96,eamc
632,prefill,21,64,55,9,5987,3466,0,9453,96,eamc
632,prefill,22,64,46,18,11927,6884,0,18811,96,eamc
632,prefill,23,64,49,15,5197,5721,0,10918,96,eamc
632,prefill,24,64,53,11,2725,4184,0,6909,96,eamc
632,prefill,25,64,53,11,4806,4182,0,8988,96,eamc
632,prefill,26,64,54,10,8252,3849,0,12101,96,eamc
632,prefill,27,64,56,8,4219,3063,0,7282,96,eamc
632,prefill,28,64,60,4,2929,1719,0,4648,96,eamc
632,prefill,29,64,57,7,3836,3135,0,6971,96,eamc
632,prefill,30,64,60,4,1872,1744,0,3616,96,eamc
632,prefill,31,64,61,3,2761,1317,0,4078,96,eamc
632,prefill,32,64,60,4,3483,1792,0,5275,96,eamc
632,prefill,33,64,59,5,7799,2250,0,10049,96,eamc
632,prefill,34,64,59,5,3290,2223,0,5513,96,eamc
632,prefill,35,64,58,6,4117,2667,0,6784,96,eamc
632,prefill,36,64,56,8,4681,3550,0,8231,96,eamc
632,prefill,37,64,58,6,4211,2809,0,7020,96,eamc
632,prefill,38,64,60,4,2946,1759,0,4705,96,eamc
632,prefill,39,64,60,4,6046,1910,0,7956,96,eamc
640,prefill,0,64,29,35,10600,13727,0,24327,96,eamc
640,prefill,1,64,34,30,10515,11594,0,22109,96,eamc
640,prefill,2,64,24,40,10954,15328,0,26282,96,eamc
640,prefill,3,64,35,29,9864,11105,0,20969,96,eamc
640,prefill,4,64,32,32,12793,12489,0,25282,96,eamc
640,prefill,5,64,43,21,7733,8073,0,15806,96,eamc
640,prefill,6,64,43,21,7550,8004,0,15554,96,eamc
640,prefill,7,64,41,23,12584,8806,0,21390,96,eamc
640,prefill,8,64,47,17,8685,6497,0,15182,96,eamc
640,prefill,9,64,54,10,6612,3832,0,10444,96,eamc
640,prefill,10,64,39,25,10426,9540,0,19966,96,eamc
640,prefill,11,64,37,27,6893,10410,0,17303,96,eamc
640,prefill,12,64,44,20,9022,7624,0,16646,96,eamc
640,prefill,13,64,47,17,7440,6493,0,13933,96,eamc
640,prefill,14,64,44,20,11298,8016,0,19314,96,eamc
640,prefill,15,64,41,23,9556,8821,0,18377,96,eamc
640,prefill,16,64,40,24,10011,9175,0,19186,96,eamc
640,prefill,17,64,38,26,12817,10036,0,22853,96,eamc
640,prefill,18,64,47,17,14521,6606,0,21127,96,eamc
640,prefill,19,64,45,19,8327,7351,0,15678,96,eamc
640,prefill,20,64,44,20,13286,7715,0,21001,96,eamc
640,prefill,21,64,50,14,12037,5430,0,17467,96,eamc
640,prefill,22,64,35,29,15387,11267,0,26654,96,eamc
640,prefill,23,64,41,23,12542,8949,0,21491,96,eamc
640,prefill,24,64,40,24,11528,9294,0,20822,96,eamc
640,prefill,25,64,45,19,9127,7249,0,16376,96,eamc
640,prefill,26,64,46,18,12402,6897,0,19299,96,eamc
640,prefill,27,64,50,14,9136,5403,0,14539,96,eamc
640,prefill,28,64,52,12,5932,5193,0,11125,96,eamc
640,prefill,29,64,50,14,7734,6514,0,14248,96,eamc
640,prefill,30,64,52,12,8380,5389,0,13769,96,eamc
640,prefill,31,64,55,9,8200,4023,0,12223,96,eamc
640,prefill,32,64,50,14,9676,6247,0,15923,96,eamc
640,prefill,33,64,51,13,6098,5767,0,11865,96,eamc
640,prefill,34,64,49,15,7887,6680,0,14567,96,eamc
640,prefill,35,64,51,13,12708,5849,0,18557,96,eamc
640,prefill,36,64,56,8,2107,3537,0,5644,96,eamc
640,prefill,37,64,60,4,1167,1773,0,2940,96,eamc
640,prefill,38,64,53,11,8948,4936,0,13884,96,eamc
640,prefill,39,64,54,10,12573,4490,0,17063,96,eamc
648,prefill,0,64,34,30,13648,12199,0,25847,96,eamc
648,prefill,1,64,29,35,19256,13522,0,32778,96,eamc
648,prefill,2,64,23,41,12876,15636,0,28512,96,eamc
648,prefill,3,64,43,21,13115,8046,0,21161,96,eamc
648,prefill,4,64,39,25,14921,9575,0,24496,96,eamc
648,prefill,5,64,45,19,9394,7265,0,16659,96,eamc
648,prefill,6,64,48,16,8614,6121,0,14735,96,eamc
648,prefill,7,64,42,22,11745,8403,0,20148,96,eamc
648,prefill,8,64,47,17,12110,6496,0,18606,96,eamc
648,prefill,9,64,48,16,12973,6143,0,19116,96,eamc
648,prefill,10,64,44,20,5813,7666,0,13479,96,eamc
648,prefill,11,64,44,20,13364,7639,0,21003,96,eamc
648,prefill,12,64,44,20,10199,7629,0,17828,96,eamc
648,prefill,13,64,46,18,13496,6899,0,20395,96,eamc
648,prefill,14,64,46,18,14511,6945,0,21456,96,eamc
648,prefill,15,64,45,19,11311,7293,0,18604,96,eamc
648,prefill,16,64,49,15,7394,5780,0,13174,96,eamc
648,prefill,17,64,45,19,14644,7351,0,21995,96,eamc
648,prefill,18,64,48,16,11500,6174,0,17674,96,eamc
648,prefill,19,64,48,16,5486,6127,0,11613,96,eamc
648,prefill,20,64,45,19,14209,7305,0,21514,96,eamc
648,prefill,21,64,47,17,19639,6645,0,26284,96,eamc
648,prefill,22,64,40,24,17579,9725,0,27304,96,eamc
648,prefill,23,64,48,16,12007,6230,0,18237,96,eamc
648,prefill,24,64,44,20,8205,7794,0,15999,96,eamc
648,prefill,25,64,43,21,11319,8288,0,19607,96,eamc
648,prefill,26,64,42,22,15328,8418,0,23746,96,eamc
648,prefill,27,64,50,14,8982,5380,0,14362,96,eamc
648,prefill,28,64,54,10,8108,4334,0,12442,96,eamc
648,prefill,29,64,48,16,11729,7108,0,18837,96,eamc
648,prefill,30,64,48,16,18830,7162,0,25992,96,eamc
648,prefill,31,64,60,4,1530,1781,0,3311,96,eamc
648,prefill,32,64,55,9,5815,4030,0,9845,96,eamc
648,prefill,33,64,58,6,5988,2636,0,8624,96,eamc
648,prefill,34,64,53,11,13303,4942,0,18245,96,eamc
648,prefill,35,64,51,13,13937,5863,0,19800,96,eamc
648,prefill,36,64,58,6,1533,2658,0,4191,96,eamc
648,prefill,37,64,60,4,1966,1787,0,3753,96,eamc
648,prefill,38,64,62,2,2612,904,0,3516,96,eamc
648,prefill,39,64,59,5,8222,2263,0,10485,96,eamc
656,prefill,0,64,39,25,13361,9765,0,23126,96,eamc
656,prefill,1,64,35,29,8554,11365,0,19919,96,eamc
656,prefill,2,64,27,37,19058,14394,0,33452,96,eamc
656,prefill,3,64,28,36,19924,13850,0,33774,96,eamc
656,prefill,4,64,38,26,20936,9971,0,30907,96,eamc
656,prefill,5,64,45,19,14861,7399,0,22260,96,eamc
656,prefill,6,64,48,16,16292,6301,0,22593,96,eamc
656,prefill,7,64,48,16,14645,6138,0,20783,96,eamc
656,prefill,8,64,49,15,14172,5857,0,20029,96,eamc
656,prefill,9,64,46,18,17810,7071,0,24881,96,eamc
656,prefill,10,64,42,22,23577,8683,0,32260,96,eamc
656,prefill,11,64,45,19,17526,8163,0,25689,96,eamc
656,prefill,12,64,48,16,8208,6736,0,14944,96,eamc
656,prefill,13,64,49,15,17334,6439,0,23773,96,eamc
656,prefill,14,64,49,15,8083,5727,0,13810,96,eamc
656,prefill,15,64,54,10,4334,3829,0,8163,96,eamc
656,prefill,16,64,45,19,7368,7324,0,14692,96,eamc
656,prefill,17,64,44,20,12621,7661,0,20282,96,eamc
656,prefill,18,64,45,19,13666,7364,0,21030,96,eamc
656,prefill,19,64,44,20,14729,7806,0,22535,96,eamc
656,prefill,20,64,43,21,7396,8075,0,15471,96,eamc
656,prefill,21,64,46,18,11241,6897,0,18138,96,eamc
656,prefill,22,64,41,23,9793,8827,0,18620,96,eamc
656,prefill,23,64,47,17,8857,6643,0,15500,96,eamc
656,prefill,24,64,38,26,17060,10288,0,27348,96,eamc
656,prefill,25,64,42,22,13944,8455,0,22399,96,eamc
656,prefill,26,64,37,27,14434,10407,0,24841,96,eamc
656,prefill,27,64,49,15,10913,5783,0,16696,96,eamc
656,prefill,28,64,53,11,4468,4729,0,9197,96,eamc
656,prefill,29,64,52,12,10098,5562,0,15660,96,eamc
656,prefill,30,64,54,10,9172,4472,0,13644,96,eamc
656,prefill,31,64,59,5,3783,2209,0,5992,96,eamc
656,prefill,32,64,47,17,10015,7565,0,17580,96,eamc
656,prefill,33,64,56,8,7611,3645,0,11256,96,eamc
656,prefill,34,64,55,9,2443,3969,0,6412,96,eamc
656,prefill,35,64,53,11,14430,4931,0,19361,96,eamc
656,prefill,36,64,57,7,3255,3076,0,6331,96,eamc
656,prefill,37,64,62,2,2761,882,0,3643,96,eamc
656,prefill,38,64,60,4,868,1749,0,2617,96,eamc
656,prefill,39,64,60,4,4297,1810,0,6107,96,eamc
664,prefill,0,64,37,27,9748,10557,0,20305,96,eamc
664,prefill,1,64,37,27,10114,10474,0,20588,96,eamc
664,prefill,2,64,24,40,22182,15473,0,37655,96,eamc
664,prefill,3,64,37,27,19065,10430,0,29495,96,eamc
664,prefill,4,64,44,20,5078,7619,0,12697,96,eamc
664,prefill,5,64,54,10,6136,3842,0,9978,96,eamc
664,prefill,6,64,47,17,11110,6516,0,17626,96,eamc
664,prefill,7,64,51,13,12986,5008,0,17994,96,eamc
664,prefill,8,64,53,11,4851,4224,0,9075,96,eamc
664,prefill,9,64,53,11,6394,4209,0,10603,96,eamc
664,prefill,10,64,48,16,6120,6109,0,12229,96,eamc
664,prefill,11,64,53,11,3051,4197,0,7248,96,eamc
664,prefill,12,64,48,16,8957,6120,0,15077,96,eamc
664,prefill,13,64,53,11,7998,4215,0,12213,96,eamc
664,prefill,14,64,54,10,8635,3850,0,12485,96,eamc
664,prefill,15,64,52,12,6381,4636,0,11017,96,eamc
664,prefill,16,64,53,11,4495,4250,0,8745,96,eamc
664,prefill,17,64,56,8,4748,3064,0,7812,96,eamc
664,prefill,18,64,52,12,10038,4599,0,14637,96,eamc
664,prefill,19,64,53,11,10981,4259,0,15240,96,eamc
664,prefill,20,64,50,14,9006,5407,0,14413,96,eamc
664,prefill,21,64,52,12,9384,4597,0,13981,96,eamc
664,prefill,22,64,49,15,4041,5753,0,9794,96,eamc
664,prefill,23,64,49,15,7675,5743,0,13418,96,eamc
664,prefill,24,64,49,15,8256,5721,0,13977,96,eamc
664,prefill,25,64,53,11,5019,4207,0,9226,96,eamc
664,prefill,26,64,52,12,10855,4654,0,15509,96,eamc
664,prefill,27,64,57,7,5656,2684,0,8340,96,eamc
664,prefill,28,64,54,10,2631,4262,0,6893,96,eamc
664,prefill,29,64,58,6,3475,2686,0,6161,96,eamc
664,prefill,30,64,54,10,9663,4463,0,14126,96,eamc
664,prefill,31,64,59,5,3492,2248,0,5740,96,eamc
664,prefill,32,64,58,6,3722,2672,0,6394,96,eamc
664,prefill,33,64,56,8,6417,3548,0,9965,96,eamc
664,prefill,34,64,56,8,2208,3512,0,5720,96,eamc
664,prefill,35,64,57,7,2463,3090,0,5553,96,eamc
664,prefill,36,64,60,4,1197,1786,0,2983,96,eamc
664,prefill,37,64,59,5,3866,2197,0,6063,96,eamc
664,prefill,38,64,60,4,2972,1807,0,4779,96,eamc
664,prefill,39,64,57,7,6983,3176,0,10159,96,eamc
672,prefill,0,64,32,32,19877,12896,0,32773,96,eamc
672,prefill,1,64,33,31,10616,11923,0,22539,96,eamc
672,prefill,2,64,27,37,10651,14185,0,24836,96,eamc
672,prefill,3,64,34,30,17206,11516,0,28722,96,eamc
672,prefill,4,64,37,27,13899,10382,0,24281,96,eamc
672,prefill,5,64,40,24,18582,9352,0,27934,96,eamc
672,prefill,6,64,45,19,16474,7355,0,23829,96,eamc
672,prefill,7,64,48,16,8830,6215,0,15045,96,eamc
672,prefill,8,64,51,13,5472,4955,0,10427,96,eamc
672,prefill,9,64,49,15,8392,5729,0,14121,96,eamc
672,prefill,10,64,48,16,13712,6164,0,19876,96,eamc
672,prefill,11,64,50,14,8182,5444,0,13626,96,eamc
672,prefill,12,64,47,17,6342,6618,0,12960,96,eamc
672,prefill,13,64,53,11,8976,4272,0,13248,96,eamc
672,prefill,14,64,48,16,15927,6193,0,22120,96,eamc
672,prefill,15,64,51,13,16604,5108,0,21712,96,eamc
672,prefill,16,64,42,22,16335,8532,0,24867,96,eamc
672,prefill,17,64,49,15,11512,5767,0,17279,96,eamc
672,prefill,18,64,48,16,11097,6183,0,17280,96,eamc
672,prefill,19,64,48,16,13040,6201,0,19241,96,eamc
672,prefill,20,64,50,14,7939,5432,0,13371,96,eamc
672,prefill,21,64,48,16,13426,6188,0,19614,96,eamc
